@RELATION Edge_12_LDA
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
-3.90326600307,5.29278761606,2.31967063519,-0.590440404525,-1.98683629161,0.156795909471,-0.0750223217106,-0.133984605856,-0.290448081266,-0.601993186804,-0.53453449354,0
-4.10753884665,5.6917966878,1.046558433,-0.467379323543,-2.19279677252,-0.352766226223,-0.991818170731,-0.974827015027,-0.329221279698,0.103820157659,0.567249892009,0
-4.42044582764,6.39076546549,0.933369103679,0.10615665903,-2.99729288917,-0.558139761904,-1.56092689994,-1.82640963648,-0.47917010704,0.081885018082,0.260492166195,0
-4.55475679997,5.73132107355,0.532529938439,0.21891690253,-1.39401558299,-0.783833077866,-1.18076499837,-0.954866476801,0.181051039296,0.115932495955,0.209250113449,0
-4.97758651779,6.05464563174,0.258065181551,0.772664845314,-1.50159825177,-0.394669750203,-1.93348958864,-1.91323301405,0.561808081654,0.447417847996,0.212695323697,0
-6.41336831708,5.4886113431,0.426166719949,0.463258519832,-0.561472831829,-1.06921344444,-1.20716729595,-1.68535075645,-0.0345907877904,0.277247717657,-0.0975628295171,0
-5.72452489462,-1.35283530719,0.698458066264,-2.65420715447,2.07831990689,-1.12451802619,1.61733354624,-0.267350288975,0.594951583132,0.59723688166,-0.539807475731,1
-5.36670399392,-1.5345201541,1.10676824005,-2.39248209839,1.09269815829,-1.34705941086,0.970893607978,-0.270526794552,1.37243123107,0.761774961312,-0.73882208962,1
-5.03868215126,-2.3697631009,0.647160495675,-2.29027651186,1.22366131708,-0.711792687175,1.49143483064,-0.00979024863052,1.19617256593,0.63387332805,-0.674161440686,1
-5.81708455185,-2.24819897574,2.11914652696,-2.16908376614,2.44445363923,-0.272443161525,0.785993983179,-0.112824798639,0.672673990244,0.643790841669,0.116345236632,1
-5.27631429988,-1.89577666517,1.69927426203,-4.03960591856,2.33259317263,-1.42229419813,2.0186277418,1.06347655323,1.05151016102,0.566537273279,-0.152754020731,1
-6.83068437448,5.92563087991,-0.192896502409,0.900182280997,-0.818510661745,-0.45028072204,-1.58723100969,-1.85587790062,0.218875532697,0.645362138183,0.457221588331,0
-5.9787323314,5.96680606017,0.346455511277,0.0638681810738,-2.71957339066,-0.917945966368,-2.32082077082,-1.65445003196,-0.0496122101737,0.0897435849946,-0.101134772452,0
-6.76316011717,6.36757924958,0.283362678712,0.602004738147,-2.20126156521,-1.88596970496,-1.59935249112,-1.88759848781,0.0610983361673,0.704706974039,0.385762461898,0
-6.2460585291,6.17379019728,0.761486806779,-1.61295896549,-4.39362720694,-0.830546076957,-2.03070442005,-1.61063664442,-1.19236362385,-0.235046571345,0.262106023391,0
-5.18005469645,5.93437785556,0.0290312319993,-0.201932859217,-0.785893010996,0.441534336703,-0.291240906469,-0.932516801145,0.069879806185,0.212686293813,0.528068598731,0
-5.79211413059,6.48897623652,0.865175886629,-0.324429835165,-3.4825486678,-2.10944366427,-1.80902525305,-1.44136733103,-0.598605215465,0.443944187411,0.837344941312,0
-6.59408186075,6.30222699123,0.00764905780848,-0.162066073613,-3.14153761184,-1.13222333688,-2.88510043656,-2.23147715643,-0.393531000705,0.082614172341,-0.0723375789604,0
-7.62684829787,6.39336615524,-0.275396744501,1.16676472186,-1.01085953902,-1.9567512821,-2.45645817015,-2.39299762218,0.041614523828,0.818745417082,0.71684450884,0
-7.30058192077,5.9718110217,0.629576024936,-0.363434927999,-4.4151609096,-1.51791484831,-1.15381514735,-1.68395021694,-0.717269578025,0.405541123275,0.332377341912,0
-7.32518653762,6.84056990119,-0.645070776471,0.384301148291,-4.53265645657,-1.06097292364,-2.49882446571,-3.03921496409,-0.185526739027,0.771244477534,0.22727824275,0
-6.99536809652,6.06604172445,-0.113998632784,-0.783698606411,-4.00154642614,-1.16902229892,-1.0021989301,-1.43820126618,-0.821319614315,0.0698167842032,0.131977058295,0
0.382372261178,-5.66925187837,0.416161114022,-1.35115805521,-2.57507853339,-1.99901205562,0.203007393232,1.2893193577,1.07904384564,-0.823104506981,-1.42483147507,3
0.971820446529,-3.80825128615,-1.27563643744,-1.20835193957,-0.739843370444,-2.4815433762,0.946289345465,0.319372032913,0.161023099594,-0.592337832523,-0.426828646965,3
0.545498117981,-5.19662666748,-0.01365956614,-0.755541795895,-1.55856637376,-1.40151250751,0.428214839985,0.345188287275,0.658968792228,-0.672581449183,-1.30448527961,3
0.677254676278,-2.78842535869,-1.56626028104,-0.407749269044,-0.34609845047,-1.30785130257,0.310141732239,-0.878536408841,-0.191186390458,-0.169121938149,-0.0323415487669,3
1.93473096627,-4.22277615168,-1.14482240741,-0.767289584489,-0.972075361879,-1.66697412391,0.239243434682,0.430791423295,-0.0657006858532,-0.715837189365,0.118391691844,3
1.56319089556,-2.62721856004,-1.49551274818,-0.732290392655,-0.327063746191,-2.6246123519,1.15131336547,0.111333668208,-0.409990036099,-0.606101974628,-0.0560345557996,3
1.62139706875,-3.08935948822,-1.34793819688,-0.481960099482,-0.324307074013,-1.79484192448,-0.0841306453736,-0.363684198036,-0.396221118163,-0.583257034674,0.30263340339,3
1.85509294679,-2.89915009147,-1.40974549512,-0.456437844802,-0.735807894137,-2.63862542497,1.11459758806,0.570871801537,-0.0851446123,-0.691636441958,-0.109038454448,3
1.30391195652,-3.70600443718,-0.982010503833,-0.254061790091,-0.740666602309,-2.0969599267,0.761952444088,0.250880856492,-0.0297695600218,-0.718297353829,-0.329919306559,3
0.383393539619,-3.45204666774,-1.22156939601,-0.933010737033,-1.41331618753,-1.88887269418,0.515493392599,0.170817883181,0.205432135163,-0.739085059618,-0.881612053248,3
0.16142395359,-5.11626151986,-1.75067288642,-2.14423228972,-1.3660914323,-5.08522706215,-0.950045771276,3.21219886589,-6.67320925452,0.0105965761123,1.09831784929,3
1.61197977066,-3.45562010171,-0.780223275084,-0.782379483707,-0.46238168496,-1.55782123631,0.581140211313,0.377497624759,-0.160382396552,-0.674849916605,-0.0247795305231,3
1.36753719957,-3.94159132125,-1.37722211832,-0.202721613982,-1.07283646135,-0.768747971687,0.222000569414,0.382324646904,0.682716030143,-0.815549459944,-0.798674598508,3
0.942926513673,-4.48820173419,-0.34347672518,-1.02005890464,-1.33611403935,-2.31683361384,0.391211666801,0.756125974317,0.193543482476,-0.983779699874,-0.799652762696,3
