@RELATION Gabor_8
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE class {26,121,62,125,17,58,0,118,59,87,37,109,113,94,90,64,25,60,14,61,110,111,89,63,88,85,1,92,108,84,112,117,65,19,119,16,93,91,107,13,126,114,18,81,102,66,123,95,124,354,342,352,344,334,345,339,347,349,343,355,332,333,341,340,330,350,351,353,337,335,338,294,346,336,383,387,386,384,348,274,382,380,285,329,379,301,364,385,357,239,356,293,198,154,173,152,184,153,205,129,128,168,133,132,179,150,166,7,187,175,169,208,178,161,135,185,130,158,5,162,193,203,151,131,206,197,10,155,199,177,170,159,190,12,160,140,174,139,8,3,180,127,186,172,188,9,194,134,204,181,192,157,195,163,11,165,164,207,202,171,496,415,498,446,454,390,393,453,414,389,491,527,444,449,542,488,486,442,455,403,482,447,484,388,443,497,405,514,391,392,480,448,456,492,458,452,420,490,451,481,487,513,493,445,408,495,483,409,489,450,544,439,394,240,494,231,296,247,213,254,289,282,214,246,248,325,272,212,328,320,288,297,292,209,230,299,215,276,241,232,278,211,300,217,283,256,287,259,277,281,237,286,233,295,234,250,273,216,291,280,210,275,235,242,324,279,298,243,321,315,545,548,634,555,635,562,567,670,588,577,552,549,551,582,553,559,550,563,546,671,584,586,599,547,585,587,561,583,598,658,560}
@DATA
89.5537626935,22.7652734543,0.544778881228,1.19349731432,89.5537626935,22.7652734543,0.481068923762,1.02167499289,26
92.8255550725,18.6267355785,0.372476118539,0.985142137639,92.8255550725,18.6267355785,0.35147633525,0.917025708752,121
93.5173289383,17.1353313636,0.385277125019,1.04766114046,93.5173289383,17.1353313636,0.353121184824,0.925104648757,62
90.8544594818,21.6582302102,0.432776126669,1.08418851043,90.8544594818,21.6582302102,0.387010641253,0.93185044463,125
85.8036913141,26.7292442374,0.641697840239,1.25019487537,85.8036913141,26.7292442374,0.583326746626,1.07706994316,17
91.0320760653,22.0122247549,0.37938486816,0.964510693077,91.0320760653,22.0122247549,0.362324739669,0.909966732902,58
86.9448731913,25.4095345593,0.557943748336,1.06681693285,86.9448731913,25.4095345593,0.608506646016,1.18338783477,0
89.073776426,22.5339433113,0.707337914003,1.47179574649,89.073776426,22.5339433113,0.555955694235,1.12399959834,118
88.728655886,23.1370185497,0.593906160674,1.22039290899,88.728655886,23.1370185497,0.53902415971,1.07586410617,26
86.9482088754,25.5828671386,0.544913299846,1.06211344229,86.9482088754,25.5828671386,0.583875122396,1.14971366299,0
87.1096376771,24.1381304225,0.637518087536,1.21448746544,87.1096376771,24.1381304225,0.592976348682,1.0901234621,59
83.8447567988,29.2998678505,0.546602136385,1.03471765424,83.8447567988,29.2998678505,0.579692796113,1.10618934508,0
87.7283571954,24.8725181367,0.524607903751,1.05157440799,87.7283571954,24.8725181367,0.572645306294,1.15886073857,0
