@RELATION Gabor_4_LDA
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE class {26,121,62,125,17,58,0,118,59,87,37,109,113,94,90,64,25,60,14,61,110,111,89,63,88,85,1,92,108,84,112,117,65,19,119,16,93,91,107,13,126,114,18,81,102,66,123,95,124,354,342,352,344,334,345,339,347,349,343,355,332,333,341,340,330,350,351,353,337,335,338,294,346,336,383,387,386,384,348,274,382,380,285,329,379,301,364,385,357,239,356,293,198,154,173,152,184,153,205,129,128,168,133,132,179,150,166,7,187,175,169,208,178,161,135,185,130,158,5,162,193,203,151,131,206,197,10,155,199,177,170,159,190,12,160,140,174,139,8,3,180,127,186,172,188,9,194,134,204,181,192,157,195,163,11,165,164,207,202,171,496,415,498,446,454,390,393,453,414,389,491,527,444,449,542,488,486,442,455,403,482,447,484,388,443,497,405,514,391,392,480,448,456,492,458,452,420,490,451,481,487,513,493,445,408,495,483,409,489,450,544,439,394,240,494,231,296,247,213,254,289,282,214,246,248,325,272,212,328,320,288,297,292,209,230,299,215,276,241,232,278,211,300,217,283,256,287,259,277,281,237,286,233,295,234,250,273,216,291,280,210,275,235,242,324,279,298,243,321,315,545,548,634,555,635,562,567,670,588,577,552,549,551,582,553,559,550,563,546,671,584,586,599,547,585,587,561,583,598,658,560}
@DATA
4.09728806856,1.30644692189,0.45109727411,0.906295288532,-1.41125345662,-0.230433971504,26
-2.35404858384,-1.68004927675,3.88159196412,-1.00226498726,0.167390152866,-1.76496330096,121
2.3295886472,-4.79077400463,1.22163495538,-3.31742187237,2.94489740523,0.0645210463197,62
3.20556412192,1.62459350249,0.148146970438,-2.83977601405,1.98203440964,-0.329259645799,125
6.84084903643,2.73250421516,3.73952786766,4.75782275891,-2.89052515285,2.61017089264,17
-4.16392131455,2.70080529455,1.18245502705,-2.40395139896,-2.34462418864,-2.13729892915,58
-10.7019847643,4.23080926215,-5.52107353311,-0.108997873029,0.9726758058,-0.233510551073,0
10.504360472,-1.2305398335,-5.57712270581,2.00689754462,-2.57761522059,0.701995051992,118
3.77224982248,0.472730947334,0.564753271756,2.82973282823,-1.96899380907,0.370638463012,26
-9.27771426698,4.2685146128,-3.75419326199,0.11123397294,0.122219903017,-0.0297960676924,0
1.90918406513,0.0621487849005,2.71884904422,5.44408880286,-0.824658924367,1.7764547363,59
-9.11963624284,5.7021378112,-0.228364434372,-1.52931426293,1.28943362617,4.09792933969,0
-10.1047018914,3.99830828083,-5.40947856937,-1.05154086132,-0.373927176799,-0.753115304344,0
9.35167061227,-3.04642207522,-1.91298548338,5.69536678294,-2.38585145099,0.34030714285,87
2.61466363899,-0.195886862265,2.0849271705,-0.895408339797,1.19863057774,-1.64029763119,37
-1.97728712287,-1.81743793409,0.820519357819,0.377065922392,0.13802468752,0.124406466617,109
