@RELATION Gabor_32
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE class {26,121,62,125,17,58,0,118,59,87,37,109,113,94,90,64,25,60,14,61,110,111,89,63,88,85,1,92,108,84,112,117,65,19,119,16,93,91,107,13,126,114,18,81,102,66,123,95,124,354,342,352,344,334,345,339,347,349,343,355,332,333,341,340,330,350,351,353,337,335,338,294,346,336,383,387,386,384,348,274,382,380,285,329,379,301,364,385,357,239,356,293,198,154,173,152,184,153,205,129,128,168,133,132,179,150,166,7,187,175,169,208,178,161,135,185,130,158,5,162,193,203,151,131,206,197,10,155,199,177,170,159,190,12,160,140,174,139,8,3,180,127,186,172,188,9,194,134,204,181,192,157,195,163,11,165,164,207,202,171,496,415,498,446,454,390,393,453,414,389,491,527,444,449,542,488,486,442,455,403,482,447,484,388,443,497,405,514,391,392,480,448,456,492,458,452,420,490,451,481,487,513,493,445,408,495,483,409,489,450,544,439,394,240,494,231,296,247,213,254,289,282,214,246,248,325,272,212,328,320,288,297,292,209,230,299,215,276,241,232,278,211,300,217,283,256,287,259,277,281,237,286,233,295,234,250,273,216,291,280,210,275,235,242,324,279,298,243,321,315,545,548,634,555,635,562,567,670,588,577,552,549,551,582,553,559,550,563,546,671,584,586,599,547,585,587,561,583,598,658,560}
@DATA
89.5537626935,22.7652734543,0.516417432693,1.13442173167,89.5537626935,22.7652734543,0.472790021075,0.999399341173,26
92.8255550725,18.6267355785,0.356648331124,0.944420059198,92.8255550725,18.6267355785,0.343310987726,0.894307457366,121
93.5173289383,17.1353313636,0.361028523504,0.975950421135,93.5173289383,17.1353313636,0.346724921054,0.90745659905,62
90.8544594818,21.6582302102,0.407585320092,1.01575317287,90.8544594818,21.6582302102,0.379203586973,0.911967430173,125
85.8036913141,26.7292442374,0.593735570498,1.15561745919,85.8036913141,26.7292442374,0.568913838037,1.05507464966,17
91.0320760653,22.0122247549,0.361631859955,0.917649010769,91.0320760653,22.0122247549,0.351371818268,0.87955866286,58
86.9448731913,25.4095345593,0.545145127949,1.03490427272,86.9448731913,25.4095345593,0.575853456022,1.11871690288,0
89.073776426,22.5339433113,0.653827214306,1.35776978602,89.073776426,22.5339433113,0.571956929251,1.14334687598,118
88.728655886,23.1370185497,0.563515286584,1.15738865204,88.728655886,23.1370185497,0.5284310996,1.05121095833,26
86.9482088754,25.5828671386,0.531198061215,1.03003236444,86.9482088754,25.5828671386,0.557198032829,1.0916656713,0
87.1096376771,24.1381304225,0.604713245603,1.14897904916,87.1096376771,24.1381304225,0.577265361395,1.06531585553,59
83.8447567988,29.2998678505,0.52787909102,0.99559828661,83.8447567988,29.2998678505,0.55266852717,1.05285713396,0
87.7283571954,24.8725181367,0.515217715373,1.02529687352,87.7283571954,24.8725181367,0.540042579675,1.09066014418,0
89.4140518939,21.2033129511,0.636937865477,1.26815680272,89.4140518939,21.2033129511,0.587536811375,1.11973783122,87
92.293985603,19.5549546532,0.384277644322,0.976773476061,92.293985603,19.5549546532,0.366962074386,0.902387254326,37
90.4450596345,20.6957718636,0.469981588931,1.048876677,90.4450596345,20.6957718636,0.450741330399,0.989293119744,109
87.915051902,24.956527803,0.494902136413,1.00622268742,87.915051902,24.956527803,0.516044915848,1.064465671,0
85.7728662904,27.5924914853,0.498440574701,0.973752601466,85.7728662904,27.5924914853,0.519875537517,1.02932625303,0
92.2666923457,19.925361201,0.332249446922,0.87472465152,92.2666923457,19.925361201,0.336589524841,0.885444874635,113
87.7600439102,24.9210893793,0.50769779565,1.01023901318,87.7600439102,24.9210893793,0.531520208025,1.07293760846,0
90.565858588,20.1989168763,0.493867632119,1.07586526499,90.565858588,20.1989168763,0.484153414292,1.03796129678,109
85.3859738131,27.6406024902,0.528698665668,1.00510923719,85.3859738131,27.6406024902,0.545227770467,1.05245173075,0
90.0704875144,21.7619152031,0.416998655704,0.975714364511,90.0704875144,21.7619152031,0.40705121975,0.93903984147,94
92.9687875823,17.0926007902,0.431001951539,1.04124753346,92.9687875823,17.0926007902,0.411879547543,0.977567985321,90
92.4127203315,17.6566025185,0.444844554328,1.05521120056,92.4127203315,17.6566025185,0.414455054938,0.95934802162,64
91.070434824,19.3849510158,0.541851793723,1.18681652696,91.070434824,19.3849510158,0.50197317912,1.05442086917,25
91.0952012771,19.4778065102,0.539235449376,1.16814782706,91.0952012771,19.4778065102,0.51238368515,1.07791305913,60
90.9718511033,21.6922330702,0.483714947746,1.20347622055,90.9718511033,21.6922330702,0.409195136579,0.967138282072,14
90.8525667415,21.3873415752,0.440510313225,1.05066554441,90.8525667415,21.3873415752,0.413262452916,0.951886604629,61
88.4018189833,23.4055572323,0.689947034272,1.39942460308,88.4018189833,23.4055572323,0.57994160107,1.14002690528,118
94.3702183278,16.1413192603,0.278476674635,0.813719054111,94.3702183278,16.1413192603,0.277932674851,0.813198847889,110
88.790026891,21.565253635,0.572318329534,1.12518152189,88.790026891,21.565253635,0.562842557789,1.08370038805,111
90.9831983756,20.4203937661,0.537600786936,1.2313306065,90.9831983756,20.4203937661,0.487370879584,1.06115182357,89
90.4964548077,21.1801806389,0.453814989199,1.04331330291,90.4964548077,21.1801806389,0.425346151263,0.9487131715,63
91.8572325729,18.549542544,0.496136656557,1.15487058325,91.8572325729,18.549542544,0.456029811959,1.01442007843,88
90.1835704578,20.502305394,0.526284984378,1.08187675042,90.1835704578,20.502305394,0.537324766881,1.09081436096,85
90.9631567449,20.3007693347,0.4400917625,0.981619838425,90.9631567449,20.3007693347,0.444072697642,0.99095177841,1
87.427762713,24.9472145395,0.528102000245,1.02251395912,87.427762713,24.9472145395,0.564938692491,1.11823686803,0
87.1028727726,24.4501009174,0.59062853833,1.13543647707,87.1028727726,24.4501009174,0.568527356822,1.05737923086,59
91.5672669947,19.0032247124,0.503583961268,1.14361913822,91.5672669947,19.0032247124,0.475055620557,1.03939456697,25
85.2676907362,28.4360941438,0.484012204264,0.971113102103,85.2676907362,28.4360941438,0.49927214213,1.0106866169,0
86.4297749571,26.3351735528,0.522123320891,0.998325809795,86.4297749571,26.3351735528,0.552495930614,1.07480902498,0
88.1338449468,24.9482205432,0.464708031755,1.01500013044,88.1338449468,24.9482205432,0.449733829746,0.970351431818,92
86.8701994055,25.7637838291,0.521352784708,1.01099187079,86.8701994055,25.7637838291,0.541679596048,1.06528675366,0
91.9753551137,18.070336118,0.497393778842,1.11200866806,91.9753551137,18.070336118,0.476061545321,1.04070735107,90
88.4804379821,24.7805981766,0.42262381486,0.947946452064,88.4804379821,24.7805981766,0.421140907512,0.933230427561,108
89.6619985802,23.2995390073,0.414468057668,0.956689075071,89.6619985802,23.2995390073,0.411202038679,0.941448314673,92
91.4771614796,20.7792012042,0.412601080803,1.01140621033,91.4771614796,20.7792012042,0.386228139119,0.914605324719,37
90.2120704535,20.9723362469,0.582715154195,1.23849415924,90.2120704535,20.9723362469,0.529681967777,1.08128319053,87
91.3450702375,19.429993076,0.505315079971,1.1489739031,91.3450702375,19.429993076,0.470303931179,1.02987201876,25
90.158255811,22.9197829075,0.407330571421,0.971535372717,90.158255811,22.9197829075,0.393964366647,0.928519601008,58
91.3211881613,20.4577758762,0.381825283812,0.952383033393,91.3211881613,20.4577758762,0.371506141892,0.910201530161,94
88.6156677068,24.1513569265,0.4460712238,0.983207153262,88.6156677068,24.1513569265,0.443207343172,0.956131931014,108
92.3760691964,18.4229418142,0.424054620799,1.04548864489,92.3760691964,18.4229418142,0.405265723652,0.979953645985,84
87.5390511315,22.8571266601,0.62241769004,1.16627050204,87.5390511315,22.8571266601,0.608863729179,1.12385615101,111
