@RELATION Edge_16_LDA
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE class {207,0,154,164,118,172,184,190,203,108,127,152,13,61,155,192,173,37,109,58,125,7,63,186,112,157,168,123,89,174,88,153,117,166,195,94,90,133,151,130,113,150,64,161,126,87,11,17,10,121,171,85,19,177,159,66,65,60,140,95,197,187,12,158,1,92,129,59,180,208,26,175,178,194,181,3,25,62,170,8,185,110,179,160,165,93,107,199,114,169,128,135,14,162,16,134,124,18,206,163,81,132,111,205,188,91,198,5,139,102,84,131,204,9,119,193,202,247,338,346,209,213,353,334,337,254,292,289,336,349,232,294,325,351,347,230,355,216,320,301,282,283,348,297,272,343,212,357,352,385,386,287,332,276,354,340,341,237,211,234,333,242,278,273,335,339,217,330,248,344,256,215,345,329,280,231,350,239,324,285,315,233,286,298,383,293,243,379,295,241,387,288,210,240,259,364,279,214,384,296,291,342,281,300,299,246,274,235,328,356,250,275,380,277,382,321,449,551,498,587,391,553,550,670,585,409,588,545,552,415,482,634,408,405,513,514,671,481,451,584,567,497,484,527,414,548,453,549,445,599,635,448,563,456,389,561,586,480,559,488,582,555,494,577,493,547,442,544,454,420,439,562,598,452,455,546,492,560,583,388,447,390,658,444,443,403,450,393,486,490,496,483,446,392,489,491,542,394,495,458,487}
@DATA
12.3538926125,11.4397676559,-1.01259556005,-1.4004659466,-10.1287277592,-6.17358632373,-2.71332777142,-3.73063275426,4.63163194344,-5.01644452771,0.422704712743,0.491001806117,-1.97336113655,-1.26439735158,-0.760623787755,207
11.908948205,8.56778588339,-3.18144127259,0.188422507861,5.4527450619,4.22701386436,3.80923160762,1.21971613322,1.91609390691,-1.18743082054,3.02381977145,0.167658321682,-0.719644247042,1.33627576812,2.24022363301,0
-9.06339374839,3.96028081865,2.51200778577,-0.460297779873,-0.362802839623,0.02906989396,2.66128380098,-1.79628383756,1.57369383895,-0.0157097445956,0.863713725734,-2.2062548204,-0.192174295392,1.4205533553,0.620740339447,154
2.14394994022,-8.2641347964,0.531587110868,2.45905328184,4.22873658966,-2.30706203101,-1.69491372136,1.11936006099,0.502060934536,0.852094688339,2.60626097304,0.882773819469,-0.930344092237,1.99701388508,0.205381469725,164
-6.7209626521,4.01932079984,5.09420450285,1.24113996362,-0.539420332469,0.446674012719,1.54944176146,0.139637227839,0.934647301741,2.8116636352,-0.827039229971,2.22103164308,-0.745410698042,-0.0117066800169,2.50284381345,118
3.49034374942,0.00317141808457,-0.0683370152716,2.03367536044,2.11479185288,-0.971569707819,1.27447953281,-1.84954465175,1.40272578011,-0.335883354291,-1.47543711075,-1.40790172978,1.94034238066,0.428268207451,-0.0203137256933,172
6.80843465276,-5.89122521898,4.92571645655,11.5852187912,-2.36443425998,3.18953117632,4.40270602846,2.72873200867,1.58601386391,4.31864870933,0.444094241256,-2.93092710827,1.28721953283,2.35791257011,-0.696480680506,184
3.70577608746,-5.65339271073,7.27949186279,9.94280776609,-1.14413863998,3.14682289912,5.37269670476,6.03829168647,4.618342011,4.33674022617,-1.75303065016,1.94550992533,-0.243771512524,2.58681397836,-1.16400086455,190
-3.26370004339,-7.28925089153,-3.03389916767,-11.2343737308,-3.24902096003,3.96023275751,-0.347714315585,7.94221368846,0.580690261849,-2.53435693729,1.6992393548,-2.49011086635,1.75871675817,-0.843406695055,1.25449390708,203
1.12743198075,-5.40456148489,-3.0377666802,-7.11211969665,0.204767166209,4.09020964898,0.316662488473,0.381704146415,-1.08679086187,1.62362913266,-2.26650354497,5.62454703723,-0.0365593184995,-0.973476967748,-2.46684872212,108
