@RELATION Edge_direction_LDA
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE a18 NUMERIC
@ATTRIBUTE a19 NUMERIC
@ATTRIBUTE a20 NUMERIC
@ATTRIBUTE a21 NUMERIC
@ATTRIBUTE a22 NUMERIC
@ATTRIBUTE a23 NUMERIC
@ATTRIBUTE a24 NUMERIC
@ATTRIBUTE a25 NUMERIC
@ATTRIBUTE a26 NUMERIC
@ATTRIBUTE a27 NUMERIC
@ATTRIBUTE a28 NUMERIC
@ATTRIBUTE a29 NUMERIC
@ATTRIBUTE a30 NUMERIC
@ATTRIBUTE a31 NUMERIC
@ATTRIBUTE a32 NUMERIC
@ATTRIBUTE a33 NUMERIC
@ATTRIBUTE class {207,0,154,164,118,172,184,190,203,108,127,152,13,61,155,192,173,37,109,58,125,7,63,186,112,157,168,123,89,174,88,153,117,166,195,94,90,133,151,130,113,150,64,161,126,87,11,17,10,121,171,85,19,177,159,66,65,60,140,95,197,187,12,158,1,92,129,59,180,208,26,175,178,194,181,3,25,62,170,8,185,110,179,160,165,93,107,199,114,169,128,135,14,162,16,134,124,18,206,163,81,132,111,205,188,91,198,5,139,102,84,131,204,9,119,193,202,247,338,346,209,213,353,334,337,254,292,289,336,349,232,294,325,351,347,230,355,216,320,301,282,283,348,297,272,343,212,357,352,385,386,287,332,276,354,340,341,237,211,234,333,242,278,273,335,339,217,330,248,344,256,215,345,329,280,231,350,239,324,285,315,233,286,298,383,293,243,379,295,241,387,288,210,240,259,364,279,214,384,296,291,342,281,300,299,246,274,235,328,356,250,275,380,277,382,321,449,551,498,587,391,553,550,670,585,409,588,545,552,415,482,634,408,405,513,514,671,481,451,584,567,497,484,527,414,548,453,549,445,599,635,448,563,456,389,561,586,480,559,488,582,555,494,577,493,547,442,544,454,420,439,562,598,452,455,546,492,560,583,388,447,390,658,444,443,403,450,393,486,490,496,483,446,392,489,491,542,394,495,458,487}
@DATA
-11.2534300808,10.9318025766,-1.20470261996,1.24574539007,5.26765522477,6.12022155765,7.593692775,7.12388452968,5.91524982885,-2.81966147593,2.18279616273,-0.438752595059,2.03396591864,3.19255716996,-2.16707942743,4.6475805351,-7.36146169257,0.210353614366,-0.966353788322,3.5720529325,3.72275642125,-1.3205491004,-0.821132311596,-2.21069342697,2.36075932421,-5.08640133496,-0.51060406067,-1.01363813635,-1.31867637876,-1.75301366387,-1.65951385524,1.62801136753,-0.106830509929,0.0545695942747,207
-11.4450251683,10.600234932,-1.79658578107,-2.94326528886,-7.08466542282,-4.27410726078,-5.27885945005,-2.59048161724,0.314821819567,-0.668408854608,2.85003728609,1.53177053955,-0.389054836135,-1.24714295298,-0.158240183021,0.510110828408,1.84053105728,0.0891055017387,-2.32341632458,1.72624893347,-0.785911903659,-0.601027714918,-1.47703501033,0.370948658255,0.227098507064,1.03362131897,0.0825389448888,-1.87051991776,2.58424209937,-0.212037980454,0.625825102742,0.55893842266,3.68910626224,0.942199273513,0
10.6912502413,2.86529340226,2.19377428738,-3.89215614342,-1.41851969326,-0.346733607612,1.3569465333,-0.0540913976325,2.77694251147,-2.63556106057,-1.36551221789,-1.0028863822,4.93486769927,0.175596573707,0.577089068003,-0.877297174451,-1.57689416437,-0.945770742477,1.42779354714,-2.12064308828,-0.181245042827,1.1916965886,-0.224064602424,0.489818363471,1.29003899561,-1.42958926776,-1.76429821693,0.0047017081077,0.903101042019,0.475584315081,-1.14336772309,0.210072194607,-0.156405198328,-0.67866976264,154
-3.0394432196,-9.64919360952,0.709484609683,1.95785450529,-0.113041098273,-2.94412064608,0.136520006581,0.270481256866,1.58322585308,2.38144434985,-3.25216145178,2.14175640268,2.36902721822,-0.831353059754,-0.262411529188,2.74654391134,-1.38139363814,1.31893391416,-0.150409708742,1.47426417067,-1.8737246019,0.191502417648,-3.32333243473,4.33664093521,2.97713758835,-1.56174974218,0.874361425178,-0.710943952731,-0.374301694116,1.55968972782,0.369966861955,-0.787908372819,-0.790665434019,0.841141551917,164
6.18411947437,3.4229452114,7.94480231097,0.389654066119,2.256279442,-1.22767856,-1.02702084698,-6.24365304325,0.415430983066,-3.41626147626,-0.0625911537937,-0.63537925336,-3.60685104276,-0.426398338079,3.15794492186,1.5503842561,0.793658281841,-0.315309261411,-1.17848051344,0.698912151632,-1.3187776223,0.121210668367,1.29832043847,0.412251891052,0.0498488459838,0.133290834705,-2.5221026152,2.95456049354,0.016595628163,-0.0372145657208,0.657168583705,-1.15762140412,0.710669839462,-0.971494387961,118
-6.92720201709,-0.0443169429833,-1.14798563059,0.904478068892,0.755518981799,-0.247370469071,-1.36911069744,-0.851409190465,3.40988553745,1.99045801467,-3.87436894714,-1.70550252262,4.71780644926,1.69637725886,-2.0198296026,-0.0257996432706,-0.6198451405,2.96357686164,1.10099501956,-1.90031227666,-0.441063710452,0.235671283955,-0.41951262219,-1.23272525002,-0.715619461586,1.58810894561,1.21423595522,1.37182069181,0.505321916377,-0.61886645246,0.533782376837,-1.50029767474,-0.79851741511,-0.828670770264,172
-8.54177465345,-6.71327999213,10.9316804403,5.58860936561,-0.0721233937495,4.25237787142,3.06313930278,-6.47692742298,0.263205920486,4.7073289987,4.58752893027,-2.74399931526,8.82554885243,3.92064312035,-2.64049150745,-0.27071896828,2.3869105033,1.41106033702,-1.95570311746,-3.27882557898,3.23422421911,-2.88729699547,-1.76307700641,2.96537374305,-0.436391788755,-3.04458887417,-1.20614145416,-0.354132957004,0.623349036351,-2.05579477923,1.39628236668,2.11473621494,0.223950223675,0.106716615356,184
-5.64385271273,-5.2175824108,12.7359338342,4.0144272424,5.23490600862,2.19919527061,2.08409791988,-10.8159252167,2.12986296854,7.03079464593,10.7812617399,-0.174894957115,5.3696050652,5.10092251138,0.697048821242,-1.5004150338,6.46037859901,3.46173071959,-5.84447913074,-3.38967554919,1.25330596575,-1.33551832905,0.638209134935,-1.68293802659,-0.519178042638,-3.46216463851,-0.229863364761,0.760801240021,1.93403040792,-1.3995843159,-1.17758804028,1.17258064668,-1.04572692545,0.0292295419863,190
5.69264135834,-5.31553462036,-8.32747823004,-7.66379948295,-1.94632379464,5.65527166003,5.07407405687,-3.22022841435,-6.44838760877,-1.33450257223,-3.18522956706,9.69963182217,-1.04719760116,1.49029816327,-1.86564879872,-1.02662809904,-1.28954635171,-1.66549055012,-1.66352384886,-3.29954508199,1.22945494354,-1.1864756839,1.12475536827,-4.32638028723,-0.849597388829,3.76685213933,-3.84216653084,-2.26375242719,-1.88941505276,0.973649746914,-0.156220506048,-0.573179816088,1.85347803809,0.766819522379,203
-1.16853388949,-3.33527713404,-4.04477031586,-3.89964784101,-0.00781369598063,0.499970294091,2.24803255323,-4.77035497432,-2.25266503128,0.0263248050873,-1.81894721736,1.35642035605,-5.29491554388,1.68599937142,-0.402579210296,0.407394358266,0.752006130716,-3.56607594155,-0.456792363918,-2.8491508899,-3.95148476541,-4.49112497051,4.55516898645,0.229209380415,-2.85613869737,-0.259574045025,1.73603898808,-1.71707930259,-2.27713784997,1.56350668051,-2.9904305249,1.04456430837,-0.957027170426,0.731669042712,108
