@RELATION GSCM_all_LDA
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
6.08449700457,-4.4671242423,-1.27568141782,-1.49427617963,-0.233922211274,-0.239324878905,3.05681127004,0.520419973779,-2.15661318791,-1.16256924419,101.02730629,0
5.7163960528,-3.78663581579,-0.848724930319,0.329963934107,-1.3476255556,-0.456963361801,1.2885181386,0.820720520701,-0.467281434763,-1.11685993007,-0.128838362641,0
5.82627863371,-3.12202828258,-1.00995940424,0.320756014428,-0.355292214354,-0.95990592686,0.197964562891,-0.612434264568,0.111130023126,-0.6874539304,-0.0779843678208,0
6.49496293053,-4.74915428528,-1.72182155559,-0.298749808938,-0.88552352237,0.483606529031,1.09073913955,-0.0907479779853,1.37910726122,-1.57295479713,-0.103690206891,0
6.50092294051,-4.48119027927,-1.21857147472,-0.496556510092,-0.829462033243,-0.768821626127,0.332811257303,-0.400032879216,0.352927919359,0.488565518032,-0.0822233274278,0
5.75521966833,-3.62249282303,-0.746679224681,-0.144579048936,-0.883044071876,0.0865311507826,1.14364767793,1.02328247766,-0.782819986977,-0.780356235818,-0.128710244501,0
-4.5300393121,-1.51399260988,1.64433687801,-3.06950914173,2.58055783845,-1.0317820098,1.92073037463,0.558003093327,0.780131510168,-1.17668155669,-0.0432347807593,1
-5.73668907594,-3.75360358646,0.920268694647,-1.28787726028,1.2990854657,2.14684954677,4.33587436751,0.823291160858,0.758866826616,0.990584505169,-0.0743186945001,1
-5.29962187951,-3.17207721242,1.28458317712,-2.71232189986,-0.0745479161419,2.12985316992,3.84195207107,-3.41303332158,-0.819266305111,-0.443399505339,-0.0958736229139,1
-3.21376320881,-0.190758392,0.893696016176,-0.114356109583,-0.34492807875,0.483324996058,0.755447307626,0.00483472009295,1.22167339288,-0.110342225698,0.0178528221869,1
