@RELATION GSCM_5_LDA
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
-7.2148194672,2.59455246578,-101.106215009,0
-6.52733666168,1.0892154633,0.0682422568942,0
-6.43417454733,0.957769144715,0.0665859991899,0
-7.72098216349,2.1780108428,0.0852526835849,0
-7.57540537024,2.10921718859,0.0836306754716,0
-6.55066804373,1.20504541057,0.0692433966275,0
3.07118530331,0.704447206817,-0.0093471042376,1
3.16522741462,0.585511595606,-0.0109217495194,1
3.22994627632,1.73081589472,-0.00332690309023,1
2.71831955561,-0.234454724146,-0.0132347229229,1
1.19938884866,-2.59051623342,-0.0180492875498,1
-6.87569050079,1.34848212237,0.072792956586,0
-8.44145074094,2.98078867745,0.0965496096008,0
-8.55982886484,2.9804049266,0.0974702424526,0
-7.58175998123,1.36206827361,0.0783963649501,0
-5.44994106789,-0.252851215946,0.0503474289975,0
-7.34476574374,1.16418048467,0.0751483422885,0
-8.00952387278,1.99101608146,0.0861808657911,0
-5.03472392596,-1.46207818635,0.0385570278285,0
-7.1278755651,0.921259000337,0.0717386501853,0
-8.81854678703,1.79951595366,0.0911369277391,0
-7.70651208623,1.20372090513,0.078249587718,0
3.00930196621,-1.61350166697,-0.0252570716845,3
3.31414689027,-0.685648302945,-0.0210730276782,3
2.9384344434,-1.57858990092,-0.024457408726,3
2.00612062394,-2.12527189405,-0.0210515452304,3
2.33982254332,-1.73508198551,-0.0208949693328,3
3.08434889113,-0.732322671504,-0.0196106919331,3
2.30055575783,-1.07928575225,-0.0159508638846,3
2.87581224855,-1.16177828599,-0.0210212433654,3
3.56005351189,0.0661692271813,-0.0176742008698,3
3.54774176731,0.529477098748,-0.0143016319449,3
4.18616647103,0.693656252435,-0.0181202469731,3
2.02381503974,-2.01818314962,-0.0204322240617,3
2.5974081366,-1.01745564356,-0.0178290401235,3
3.42322095161,-0.775175236464,-0.0225569421267,3
3.98288018415,0.286342591575,-0.0194151620057,3
-7.4339967016,1.76826526743,0.0801164610878,0
-7.66492090012,1.2692777073,0.0783887985291,0
