@RELATION GSCM_4_LDA
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
-6.97434214491,2.8650046425,-101.108739354,0
-6.39170080816,1.29787336209,0.065459033802,0
-6.37863842075,1.14823512527,0.064210435738,0
-7.4997091785,2.42540206233,0.0821038903774,0
-7.38223079348,2.34658764528,0.0806534909638,0
-6.41992491738,1.41168221667,0.0665397647446,0
3.65423190163,0.705604958816,-0.0111209966936,1
4.10514507332,0.638837170964,-0.0148684567476,1
4.00987746725,1.75403451208,-0.00557804594689,1
2.94224715092,-0.278601891357,-0.0136140322507,1
1.42873261109,-2.58901950885,-0.0205979723983,1
-6.77818437513,1.5567708933,0.0702276001907,0
-8.24259367393,3.244095958,0.0937478498026,0
-8.28293443219,3.25464403762,0.0941184243202,0
-7.37281232881,1.60748426429,0.0748812851226,0
-5.38279639828,-0.074898521598,0.0476316639503,0
-7.21420926285,1.39523616147,0.0721062119337,0
-7.81004116348,2.23868045583,0.0828871402891,0
-4.976123942,-1.29530711874,0.0352970586746,0
-6.94837046628,1.15917610643,0.0683786890596,0
-8.52406769615,2.09560479689,0.0869009262897,0
-7.46473413367,1.45437974653,0.0743584535579,0
3.73827678017,-1.60132374315,-0.0295292218267,3
3.95253809158,-0.695453503078,-0.0240731665618,3
3.42151950774,-1.59847551499,-0.0272367401943,3
2.01640363092,-2.17446303549,-0.0216106521075,3
2.54914997707,-1.76981295698,-0.0223060964302,3
3.39860723895,-0.775412472785,-0.020719777374,3
2.44595299833,-1.12246504558,-0.0165698969341,3
3.15531665536,-1.20243632999,-0.0222718250253,3
3.93658267796,0.0158091152961,-0.0184689903629,3
4.21752718857,0.502179340008,-0.0167287849439,3
4.97081781678,0.681465150914,-0.0207445293158,3
2.13610653911,-2.05269628946,-0.0215288313176,3
2.97773639938,-1.03799766376,-0.0197297367419,3
3.98545786654,-0.799782284652,-0.0251143847792,3
4.60472723862,0.248207917592,-0.0214644653685,3
-7.29994674276,1.98874071886,0.0773016782563,0
-7.44984976522,1.51110672668,0.0746896047322,0
-6.91170096068,2.20089996093,0.0761562845599,0
-7.16120691795,2.07036005542,0.0769371697983,0
-6.73063642351,1.64138418817,0.0705398583884,0
-7.22133208529,2.98248775231,0.0844083090759,0
-5.78663733565,0.0190510938043,0.0512515131338,0
-6.98150782866,1.0197109296,0.0675397678756,0
-6.29449370594,0.267274940598,0.0568076890251,0
1.81542969261,-1.6121547408,-0.0158299626975,3
3.14841952678,-1.17859275222,-0.0220383525574,3
2.818361354,-2.44162600558,-0.0294211092547,3
3.11128189886,-1.78739881216,-0.0264711602921,3
3.67706308554,0.742854815589,-0.0109971400449,3
3.7317340563,-1.64345703167,-0.029807525493,3
3.69432643393,-0.680607970253,-0.0221077365367,3
2.78385451018,-2.25699090486,-0.0277486788024,3
3.90576239479,-0.401333325121,-0.021467744163,3
3.37657125217,0.330180087896,-0.0120284201274,3
5.29862282786,0.612046350154,-0.0236300187461,3
5.17149715566,-0.256292544075,-0.0294209753464,3
-0.573511315239,-2.64118577728,-0.00664864341973,5
-0.565301027761,-0.888651052992,0.00681926805356,5
-0.91029756002,-1.92942720428,0.00125905766004,5
0.443073044316,0.787885042361,0.0125314754232,5
-0.312588024647,-1.66249478688,-0.000964998922322,5
0.330242266294,0.4625172995,0.010828921861,5
-1.16103444006,-1.21611150043,0.00856198041049,5
0.40131885812,-0.459831884517,0.00320038988741,5
-0.454378972557,-0.453832284791,0.00938028992023,5
0.231864754746,-1.28567972089,-0.00195919601772,5
-0.448676100481,0.0443180868866,0.0131843354145,5
-6.78107142971,1.24901424947,0.0678729058459,0
-6.26313623749,1.48341815878,0.0659695991514,0
-7.06374441079,4.44224074281,0.0945456857949,0
