16.2451,13.3315,8.1179,13.0551,16.1982,13.6031,6.0076,13.4415,a01-000u0
16.5873,13.3837,7.9624,12.3564,15.4487,13.6632,6.4253,14.173,a01-000u1
16.9838,13.4175,7.6455,12.14,15.2031,13.5421,6.4828,14.5851,a01-000u2
16.8953,13.239,7.6232,11.9247,15.2822,13.9129,6.4833,14.6394,a01-000u3
17.1741,13.3932,7.7004,11.5649,14.9467,13.8545,6.4242,14.9419,a01-000u4
16.8261,12.5499,6.8021,11.4774,15.6993,14.7515,6.7613,15.1324,a01-000u5
11.0567,10.0414,7.0567,13.6184,20.1764,17.7282,7.7012,12.6211,a01-000x0
11.1084,10.3614,7.2556,13.4111,19.6452,17.3237,8.0306,12.8639,a01-000x1
11.0535,10.6336,7.6885,13.5823,19.3372,17.0367,8.0427,12.6255,a01-000x2
10.8847,10.461,7.5472,14.1794,20.0854,16.9811,7.5578,12.3033,a01-000x3
10.1016,10.1534,7.4646,14.0411,20.8594,17.5613,7.7606,12.0578,a01-000x4
16.8719,12.4984,6.7139,11.2123,15.3646,15.0548,6.9404,15.3438,a01-003u0
17.3271,12.8517,6.9452,11.0722,15.0155,14.3189,6.8692,15.6003,a01-003u1
17.5963,12.8457,6.7502,10.8721,14.8026,14.2543,7.0622,15.8166,a01-003u10
17.7479,13.0928,6.7677,11.0003,14.7629,13.7803,7.1202,15.7279,a01-003u2
16.7361,13.0399,7.3595,11.7182,15.4701,14.4731,6.556,14.6469,a01-003u3
17.3899,13.0506,7.0565,11.4094,15.0341,14.026,6.6027,15.4308,a01-003u4
17.6062,12.8501,6.6948,10.7559,14.8029,14.3012,7.0458,15.9431,a01-003u5
16.7369,12.2703,6.3758,10.914,15.0943,15.2613,7.5133,15.8341,a01-003u6
17.7925,12.7176,6.4586,10.6146,14.6814,14.2377,7.3249,16.1726,a01-003u7
18.7091,13.2238,6.553,9.9894,13.6254,13.8924,7.1927,16.8142,a01-003u8
17.7674,12.8951,6.539,10.7471,14.5893,14.2385,7.2734,15.9503,a01-003u9
10.6376,12.6183,10.1103,17.117,18.4266,12.8504,7.0244,11.2154,a01-003x0
11.1437,13.4166,10.9396,16.4892,16.8695,12.86,7.0562,11.2253,a01-003x1
10.9225,13.2429,10.9422,17.2909,17.6566,12.6954,6.5424,10.707,a01-003x10
11.9861,13.5025,10.6431,15.9142,16.3619,12.9939,6.9779,11.6204,a01-003x11
11.5405,14.1316,11.8371,17.1685,16.3068,11.9525,6.5096,10.5534,a01-003x12
11.8653,13.7557,11.1244,16.4616,15.9094,12.4017,7.0075,11.4742,a01-003x13
12.1535,14.3214,11.7524,16.9394,15.6037,11.7055,6.5931,10.9309,a01-003x2
11.595,13.694,11.2446,16.9898,16.5739,12.3072,6.626,10.9696,a01-003x3
12.0351,13.2673,10.3833,16.1887,16.8715,12.6544,6.9515,11.6481,a01-003x4
11.5705,13.5357,10.8467,16.8134,16.9414,12.5736,6.6798,11.0388,a01-003x5
11.6819,13.681,10.942,16.5101,16.7291,12.4077,6.882,11.1662,a01-003x6
12.3447,14.0816,11.0671,16.3248,16.2679,12.2132,6.4981,11.2025,a01-003x7
10.9618,13.0262,10.6311,17.1373,17.4975,12.7822,6.9707,10.9932,a01-003x8
11.5934,13.8204,11.3286,16.5802,16.3262,12.3074,7.0512,10.9926,a01-003x9
18.1786,13.2664,6.8244,10.8928,14.4879,13.5771,6.8436,15.9292,a01-007u0
18.8356,14.4584,7.8227,11.0153,13.6133,12.5129,6.2577,15.4841,a01-007u1
16.9013,11.8702,5.9515,10.5563,15.2875,15.7161,7.5348,16.1822,a01-007u2
17.057,12.8372,7.1441,11.475,15.2876,14.4313,6.6703,15.0976,a01-007u3
17.6539,13.754,7.6933,11.6847,14.8204,13.2005,6.3324,14.861,a01-007u4
17.2209,12.7974,6.941,11.3433,15.5648,14.2143,6.7735,15.1447,a01-007u5
16.2554,12.3456,6.9265,11.6469,15.8395,15.2399,6.8251,14.9212,a01-007u6
18.5861,13.5503,7.0283,10.6683,13.9718,13.3122,6.8367,16.0463,a01-007u7
18.0792,13.6469,7.5082,10.9212,14.2454,13.6313,6.4968,15.4711,a01-007u8
13.2906,14.279,10.7705,15.1873,15.312,12.0907,7.0393,12.0305,a01-007x0
11.6563,13.1599,10.3366,15.824,17.0116,13.2094,7.2222,11.5799,a01-007x1
10.8029,12.6874,10.1499,16.1033,17.9221,13.4806,7.3729,11.4808,a01-007x10
11.3765,12.8379,10.0497,15.1503,16.8259,13.7382,7.9874,12.0342,a01-007x11
11.243,13.3153,10.7287,16.1151,16.8425,12.8582,7.5334,11.3638,a01-007x12
13.388,14.2029,10.746,15.0106,15.2062,12.3201,6.9318,12.1944,a01-007x2
11.5303,13.2585,10.6469,15.5395,16.3698,13.2875,7.6901,11.6775,a01-007x3
11.0748,13.0166,10.4653,16.466,17.5209,13.2109,6.9442,11.3013,a01-007x4
11.0858,12.8456,10.3988,16.3969,17.4886,13.206,7.1889,11.3893,a01-007x5
11.8194,13.7353,11.1489,16.1867,16.001,12.6268,7.1452,11.3366,a01-007x6
12.2288,13.2303,10.1687,15.9415,16.8187,12.9544,6.8711,11.7865,a01-007x7
11.9943,13.5446,10.769,16.0743,16.301,12.7384,7.0289,11.5495,a01-007x8
10.8459,12.4093,9.7892,16.3333,17.9088,13.7184,7.3502,11.645,a01-007x9
11.6061,11.9079,9.5628,15.5964,18.3395,14.6643,7.1249,11.1981,a01-0110
12.4558,11.7108,8.7372,14.5914,17.83,15.2278,7.3014,12.1456,a01-0111
12.309,12.9407,10.3198,16.147,17.6893,13.3729,6.2133,11.0081,a01-01110
12.6327,12.6642,9.7671,15.5929,17.8647,13.998,6.2934,11.187,a01-01111
12.6773,12.4552,9.5107,14.8031,17.1315,14.3258,7.1074,11.989,a01-01112
11.8595,11.2,8.2218,14.727,18.9771,15.9938,7.0808,11.94,a01-0112
11.8125,11.7099,8.9585,14.6027,17.9365,15.1241,7.7049,12.1509,a01-0113
11.9784,11.4534,8.6579,14.614,17.9277,15.7337,7.58,12.0549,a01-0114
12.758,10.6344,6.8399,13.149,18.2275,17.2274,7.663,13.5008,a01-0115
12.6309,12.3314,9.4245,14.7831,17.1641,14.6979,7.002,11.9662,a01-0116
12.4667,11.8317,8.5546,14.7447,18.044,15.1221,6.9583,12.278,a01-0117
12.2287,12.8539,10.2341,16.1348,18.1092,13.6342,6.0469,10.7581,a01-0118
11.953,12.5065,9.9876,15.5426,17.6244,14.2055,6.8739,11.3065,a01-0119
17.3969,13.6145,7.6867,11.5236,14.7456,13.4822,6.5842,14.9661,a01-011u0
16.6063,12.5031,6.899,11.3644,15.2468,14.8822,7.1248,15.3734,a01-011u1
16.1045,12.5191,7.2615,12.1827,16.2381,14.6636,6.5506,14.48,a01-011u2
16.7538,12.5631,7.0351,11.3909,15.4119,14.715,6.7726,15.3576,a01-011u3
18.2317,14.0444,7.7384,11.0698,13.977,13.0662,6.4133,15.4593,a01-011u4
18.1594,13.2573,6.8938,10.6522,14.2983,13.9464,6.8107,15.982,a01-011u5
17.6517,13.0222,6.8259,10.7642,14.4612,14.0754,7.2164,15.9831,a01-011u6
16.5421,12.4049,6.8419,11.4903,15.7949,15.0706,6.7709,15.0843,a01-011u7
17.5672,12.7772,6.7143,10.8476,14.7773,14.4896,6.9531,15.8737,a01-011u8
14.4006,12.6389,8.4525,12.8629,15.9812,14.8027,7.4888,13.3724,a01-0140
14.174,12.8666,8.8657,13.1419,15.7871,14.7524,7.1762,13.2362,a01-0141
14.1113,12.9433,9.0784,13.5223,15.8659,14.1865,7.2086,13.0837,a01-01410
13.4209,12.0408,8.1805,13.7442,17.1711,15.7977,6.9405,12.7042,a01-01411
12.899,12.0978,8.8294,14.041,17.1603,15.0808,7.338,12.5538,a01-01412
13.4099,12.3424,8.6975,13.7579,16.924,14.9982,7.1799,12.6904,a01-01413
12.3301,11.1513,7.7525,13.6637,18.3273,16.6409,7.5675,12.5667,a01-01414
12.9921,12.3469,8.8479,14.1442,17.37,15.1119,6.8532,12.3338,a01-01415
13.3528,12.2527,8.6016,13.7467,16.9383,15.1433,7.1959,12.7688,a01-01416
14.8536,13.2298,8.9251,13.2161,15.5851,13.8064,7.0738,13.3102,a01-0142
13.5759,12.6889,9.0758,13.7418,16.4101,14.4737,7.2513,12.7826,a01-0143
12.9891,12.1299,8.6304,13.8755,16.7904,15.2514,7.4721,12.8613,a01-0144
13.8155,12.3203,8.4714,13.2765,16.3246,14.9421,7.6492,13.2004,a01-0145
14.3024,12.8348,8.6716,13.3571,16.1368,14.4513,7.0702,13.1758,a01-0146
13.6335,12.5694,8.8746,13.9396,16.642,14.8723,6.8491,12.6196,a01-0147
13.6504,12.5592,8.938,13.8678,16.4718,14.4807,7.1556,12.8766,a01-0148
13.6028,12.2599,8.426,13.7193,17.2142,14.933,7.0174,12.8275,a01-0149
17.7657,13.5165,7.445,11.2975,14.652,13.6642,6.5202,15.139,a01-014u0
17.4679,12.9941,7.0085,11.0518,14.8716,14.3375,6.8013,15.4673,a01-014u1
16.3546,12.2158,6.6616,11.4775,15.807,15.0516,7.1261,15.3058,a01-014u2
16.1551,12.5387,7.2392,11.6102,15.994,15.0655,6.7876,14.6097,a01-014u3
18.1637,13.6543,7.2565,10.7417,14.0614,13.8197,6.6787,15.624,a01-014u4
17.3451,12.8782,6.8765,10.916,14.8913,14.6543,6.841,15.5977,a01-014u5
16.6917,12.6397,6.9481,11.666,15.7158,14.6304,6.85,14.8584,a01-014u6
12.2523,14.5714,12.2563,16.4127,14.9148,11.5334,6.9695,11.0897,a01-014x0
12.3487,15.121,13.002,16.8451,14.8013,11.0158,6.3359,10.5302,a01-014x1
13.1933,15.6252,13.0743,15.5238,13.9402,11.0539,6.6425,10.9466,a01-014x10
12.6754,14.9856,12.5749,15.6692,14.2566,11.726,6.7783,11.334,a01-014x11
13.5652,15.7658,12.807,15.2898,13.9163,11.1964,6.3519,11.1077,a01-014x12
12.4026,15.2948,13.2439,16.7061,14.3101,11.1077,6.1994,10.7355,a01-014x13
