15.0237,13.7574,7.744,5.049,7.7115,3.8217,9.5363,3.3963,11.2312,2.6268,10.8611,9.2409,a01-000u0
15.0048,14.0403,7.9652,5.1353,7.1029,3.3755,8.6903,3.379,12.0094,2.5729,11.5835,9.1408,a01-000u1
15.8476,14.1937,7.7272,5.0193,6.6732,3.1045,8.1475,2.9926,11.9264,2.3622,12.2924,9.7133,a01-000u2
15.5007,14.1041,7.752,4.9259,6.7021,3.0473,8.2505,3.0374,12.7439,2.3672,12.2091,9.3598,a01-000u3
15.6771,14.5913,8.0042,4.9961,6.5608,2.8572,7.6598,2.5817,13.0396,2.2372,12.6001,9.195,a01-000u4
15.7757,13.5553,7.1719,4.373,6.0537,2.8281,8.6361,3.371,13.8009,2.1138,12.6697,9.6509,a01-000u5
8.2807,7.7159,6.116,3.985,7.5206,4.9445,13.8718,7.0734,14.4303,5.4463,11.747,8.8685,a01-000x0
8.3666,7.7977,6.3548,4.0899,7.5652,4.8435,13.3636,6.9382,13.8723,5.786,11.9831,9.0392,a01-000x1
8.127,7.8714,6.4928,4.299,7.9781,5.3154,13.2874,7.1912,13.6236,5.6092,11.5002,8.7047,a01-000x2
7.7057,7.4113,6.2706,4.2367,7.7882,5.2065,14.1727,6.9578,13.3285,6.0625,11.9896,8.87,a01-000x3
7.3907,7.2033,6.5805,4.2024,7.7269,5.3901,14.7042,7.6249,13.6543,5.594,11.188,8.7409,a01-000x4
15.4748,13.6271,7.0478,4.2486,5.6758,2.4931,8.2722,3.1864,14.9806,2.3456,13.3616,9.2864,a01-003u0
16.1407,13.9548,7.2517,4.3603,5.8263,2.6766,7.9049,3.0307,13.2958,2.3718,13.2958,9.8906,a01-003u1
16.9069,14.2656,7.0151,3.8639,5.3316,2.5857,7.9108,3.0336,13.03,2.1738,13.0823,10.8006,a01-003u10
17.036,14.183,6.8534,4.0278,5.4012,2.6475,7.8227,3.0722,12.2204,2.4489,13.063,11.2238,a01-003u2
15.5661,14.6602,7.8911,4.7319,6.1253,2.7361,8.259,3.3156,13.5611,2.1843,11.7953,9.1741,a01-003u3
16.5095,14.1466,7.2619,4.3602,6.2267,2.6823,7.8276,2.7747,12.6881,2.0781,13.0037,10.4406,a01-003u4
16.5824,13.8861,6.9316,4.0038,5.484,2.517,7.8087,2.8626,13.5698,2.1714,13.6807,10.5018,a01-003u5
15.2062,12.7865,6.6041,3.9902,5.3721,2.6805,8.3634,3.7349,15.1618,2.4474,14.1184,9.5344,a01-003u6
17.2866,14.0307,6.5701,3.6756,5.2414,2.5076,7.8257,3.0222,12.8007,2.1535,13.5234,11.3626,a01-003u7
18.0215,14.9112,7.0844,3.7376,4.6507,1.8688,6.3356,2.4567,13.2657,2.2005,14.3233,11.144,a01-003u8
17.1997,14.1429,6.8992,3.7149,5.0934,2.4364,7.5574,3.1704,12.8506,2.4536,13.2607,11.2206,a01-003u9
6.7621,7.2376,7.0427,5.3688,10.2525,6.7264,12.2807,4.7672,10.2501,7.5348,11.8004,9.9767,a01-003x0
6.9405,8.3975,7.8292,6.0846,10.5726,6.0536,10.9016,4.9617,10.8275,7.0335,11.265,9.1329,a01-003x1
6.5268,7.9008,7.552,6.1666,10.7954,6.2638,11.6568,4.7126,10.5058,7.411,11.4567,9.0518,a01-003x10
7.4484,9.0394,7.9751,6.2307,10.1001,5.3594,10.414,4.6451,11.3899,6.9054,11.5811,8.9113,a01-003x11
6.768,8.8661,8.067,6.7457,11.1351,6.1009,10.4958,4.6439,10.4438,7.0783,10.9697,8.6858,a01-003x12
7.0689,8.6418,7.8314,6.4685,10.8594,5.8496,10.2166,4.7206,11.0509,6.9105,11.4819,8.8997,a01-003x13
7.1876,9.1146,8.002,6.8774,11.1096,6.015,9.903,4.4682,10.5693,6.9635,10.9615,8.8284,a01-003x2
