12.5159,12.2582,9.4771,13.0858,15.1338,14.6531,9.5038,13.3723,10.2611,10.1703,8.1886,5.0659,8.7068,6.5315,10.6298,6.2006,10.8133,4.6853,10.2201,8.5268,9.8757,9.9621,8.681,6.0659,3.9817,6.4737,4.774,4.1772,8.3123,3.5663,2.8057,10.2472,2.1593,9.5029,4.4811,4.934,0.0864,-1.2811,-2.6151,-2.0842,2.492,-1.6997,-0.5968,4.1351,-4.746,-0.7606,7.4415,-8.0879,7.3436,-5.0218,0.4529,a-0
12.6464,12.1874,9.3907,13.1487,15.1965,14.6599,9.3743,13.3961,10.5349,10.1418,7.9411,5.1298,8.6575,6.7165,10.8168,6.388,11.0014,4.3695,10.1971,8.1056,9.9783,9.7132,8.3934,5.8649,4.0481,6.4988,4.8872,4.2352,8.4639,3.4859,2.767,10.8729,2.0847,9.8674,4.3213,4.5178,-0.2651,-1.3198,-2.5285,-1.8168,2.4507,-1.6116,-0.652,4.2287,-4.978,-0.7189,8.1059,-8.7882,7.7827,-5.5461,0.1965,a-1
13.0521,12.7246,9.7382,13.3395,14.5948,13.8352,9.3017,13.4139,10.4652,10.4154,8.3554,5.3589,8.834,6.3449,10.2678,5.8452,10.0119,4.8412,10.1095,9.1506,10.138,10.4313,9.3204,6.53,4.3187,6.4111,4.4977,3.9056,7.4615,3.1652,2.6009,8.9623,2.2612,8.9239,5.2683,5.8037,0.2933,-1.1109,-2.7904,-2.2113,2.0924,-1.9134,-0.5921,3.5559,-4.2963,-0.5643,6.3614,-6.7011,6.6627,-3.6556,0.5354,a-10
13.0808,12.7453,9.7448,13.3302,14.532,13.8222,9.3327,13.412,10.6485,10.559,8.4155,5.4278,8.867,6.3301,10.2925,5.9075,9.9505,4.6647,9.9485,8.9883,10.2384,10.4723,9.3856,6.5961,4.4601,6.5249,4.5059,3.894,7.4974,3.1125,2.5454,9.019,2.2534,8.8868,5.0693,5.5389,0.2339,-1.0867,-2.7895,-2.136,2.0648,-2.019,-0.6119,3.6034,-4.3849,-0.5671,6.4736,-6.7656,6.6334,-3.8175,0.4696,a-11
13.4548,12.6932,9.6128,12.782,14.4909,13.9279,9.5249,13.5134,10.7399,10.5386,8.2344,5.331,8.4976,6.3967,10.1428,5.9425,10.1545,4.8776,10.1811,8.9632,9.9336,10.0896,8.9393,6.0988,4.029,6.064,4.3887,3.992,7.4416,3.4384,2.9289,9.2212,2.7674,9.1292,5.5697,5.9685,0.156,-1.1503,-2.8405,-2.0698,2.035,-1.6753,-0.3967,3.4496,-4.0032,-0.5095,6.2923,-6.4538,6.3618,-3.5595,0.3988,a-12
12.9542,12.6653,9.7774,13.2671,14.7863,13.8454,9.4604,13.2439,10.3823,10.3513,8.3494,5.6107,8.8098,6.5759,10.3927,5.9975,10.0559,4.7343,9.9365,8.8037,9.5083,9.8553,8.9987,6.4083,4.4264,6.5691,4.6277,4.1424,7.7038,3.3534,2.779,9.1833,2.639,8.8782,5.2521,5.6752,0.347,-0.8566,-2.5904,-1.9819,2.1427,-1.9414,-0.4853,3.5614,-4.3504,-0.5744,6.4043,-6.5443,6.2392,-3.6261,0.4231,a-13
13.1217,12.8719,9.889,13.3382,14.6666,13.6322,9.4149,13.0655,10.4371,10.4777,8.4131,5.6906,8.9009,6.5752,10.2063,5.9109,9.8513,4.7586,9.8186,8.9597,9.6614,10.0923,9.2679,6.6742,4.5709,6.6492,4.7032,4.1189,7.5111,3.3239,2.7131,8.6316,2.4789,8.4111,5.2516,5.9406,0.4309,-0.8244,-2.5937,-2.1033,2.0783,-1.946,-0.5843,3.3922,-4.1872,-0.6108,5.9185,-6.1527,5.9322,-3.1595,0.689,a-14
13.3705,12.2486,9.2336,12.535,14.2811,14.365,9.7769,14.1892,10.8224,10.2037,7.7879,4.714,8.1303,6.3317,10.2738,6.0665,11.0803,4.9578,10.9953,8.6361,10.6256,9.9269,8.2888,5.3279,3.458,5.4605,4.1408,3.8568,7.8139,3.4658,2.9505,10.7125,2.6174,10.6433,5.3538,5.3575,-0.6987,-1.6381,-2.9609,-1.8699,2.0025,-1.3197,-0.284,3.9571,-4.3481,-0.5153,7.762,-8.0951,8.0259,-5.2895,0.0037,a-15
13.6485,12.3375,9.1834,12.424,14.1337,14.2481,9.673,14.3519,11.0764,10.3814,7.7737,4.6506,7.9338,6.2233,10.1515,6.015,10.9277,4.945,11.0596,8.8621,10.9021,10.1729,8.4957,5.3193,3.4151,5.2677,3.8989,3.7221,7.5634,3.3274,2.8935,10.5542,2.5933,10.7046,5.6157,5.5541,-0.7292,-1.6772,-3.1764,-1.9042,1.8526,-1.3688,-0.1768,3.8413,-4.236,-0.4339,7.6607,-7.9609,8.1113,-5.0889,-0.0616,a-16
13.6839,12.2906,9.1564,12.3137,14.1178,14.3303,9.7218,14.3855,11.0438,10.4097,7.8098,4.558,7.9286,6.1812,10.1543,5.9715,11.0072,5.0348,11.0962,8.8048,10.8766,10.221,8.4477,5.2337,3.2965,5.1862,3.8996,3.7585,7.6766,3.3972,2.9641,10.6304,2.6063,10.6802,5.5906,5.5346,-0.6556,-1.7733,-3.214,-1.9372,1.8897,-1.2866,-0.1411,3.9181,-4.2794,-0.4331,7.6663,-8.0241,8.0739,-5.0896,-0.056,a-17
