12.4772,12.23,9.4424,13.2206,15.2179,14.6371,9.4013,13.3736,10.4041,10.1069,8.0467,5.1499,8.7045,6.721,10.8753,6.3471,10.9283,4.388,10.1795,8.1487,9.8332,9.7169,8.4433,5.9944,4.1219,6.6394,4.9454,4.2689,8.559,3.5033,2.7074,10.7572,2.0136,9.744,4.2144,4.5375,-0.1163,-1.2736,-2.4489,-1.8725,2.5175,-1.694,-0.6765,4.2901,-5.0557,-0.7959,8.0498,-8.7436,7.7304,-5.5296,0.3231,a-0
12.6381,12.1591,9.3749,13.198,15.2612,14.6878,9.311,13.3697,10.5235,10.0529,7.8213,5.1754,8.6858,6.8088,10.9806,6.4629,11.1392,4.2312,10.2226,7.8957,9.8215,9.4857,8.2148,5.806,4.0696,6.6018,4.9911,4.3426,8.6251,3.5032,2.7216,11.2007,1.9954,10.0524,4.2315,4.337,-0.3358,-1.2709,-2.4088,-1.7364,2.5322,-1.6107,-0.6485,4.2825,-5.1219,-0.7816,8.4791,-9.2053,8.057,-5.8209,0.1055,a-1
13.016,12.6543,9.6683,13.4219,14.7268,13.9201,9.1698,13.4227,10.6783,10.4884,8.3273,5.3934,8.8286,6.4502,10.3738,5.9105,10.0163,4.5887,10.0288,8.9156,10.2307,10.3864,9.2774,6.5613,4.4899,6.5569,4.5938,3.9108,7.5227,3.0545,2.482,9.2387,2.1385,9.0991,5.0233,5.4341,0.1557,-1.109,-2.7161,-2.0714,2.067,-1.9631,-0.683,3.6119,-4.4682,-0.5725,6.7567,-7.1002,6.9606,-4.0758,0.4108,a-10
13.0482,12.7404,9.7064,13.3271,14.5595,13.8446,9.3255,13.4482,10.6594,10.5756,8.4276,5.3468,8.8718,6.2505,10.2754,5.8485,9.9618,4.6744,10.0201,9.0881,10.2956,10.5666,9.4486,6.5943,4.3882,6.4846,4.4742,3.7996,7.4352,3.0546,2.5141,9.0134,2.2606,8.938,5.1351,5.5974,0.271,-1.118,-2.8543,-2.2061,2.0964,-2.0104,-0.6746,3.6356,-4.3806,-0.5405,6.4993,-6.7528,6.6774,-3.8029,0.4623,a-11
13.4455,12.7073,9.5918,12.7466,14.5104,13.9599,9.5171,13.5215,10.7294,10.545,8.2433,5.2692,8.4642,6.2713,10.1155,5.8972,10.1902,4.9524,10.2644,9.0581,9.9514,10.1338,8.9815,6.1049,3.9458,6.0536,4.3449,3.9099,7.4136,3.3718,2.9225,9.2017,2.7825,9.1538,5.6518,6.0765,0.1824,-1.1523,-2.8766,-2.1591,2.1078,-1.7087,-0.435,3.5037,-4.0418,-0.4493,6.2792,-6.4192,6.3713,-3.502,0.4247,a-12
12.9625,12.6953,9.8328,13.2212,14.7608,13.8354,9.4663,13.2257,10.2904,10.3347,8.3853,5.6075,8.8051,6.5407,10.3344,5.9486,10.0577,4.8418,9.9549,8.899,9.4188,9.829,9.0108,6.4389,4.3754,6.5371,4.6316,4.1407,7.6548,3.4178,2.8583,9.0964,2.6647,8.8028,5.3199,5.803,0.4102,-0.8182,-2.5719,-2.0635,2.1617,-1.9055,-0.4909,3.5141,-4.237,-0.5595,6.2381,-6.4317,6.1381,-3.4829,0.4831,a-13
13.1055,12.8759,9.8687,13.3553,14.6885,13.6421,9.4028,13.061,10.4838,10.5064,8.4477,5.7015,8.8915,6.5906,10.2282,5.8858,9.8112,4.7107,9.8014,8.9411,9.7222,10.1538,9.3168,6.6813,4.5603,6.6772,4.6909,4.0861,7.5087,3.2877,2.6992,8.5945,2.4586,8.397,5.2726,5.893,0.4316,-0.837,-2.6355,-2.121,2.1169,-1.9863,-0.6048,3.4226,-4.221,-0.5885,5.8953,-6.1359,5.9384,-3.1244,0.6204,a-14
13.3684,12.2603,9.2562,12.5138,14.2875,14.3444,9.7812,14.1882,10.8457,10.2298,7.7776,4.7062,8.1037,6.3569,10.2773,6.1004,11.0536,4.9552,10.9844,8.6092,10.6369,9.95,8.2846,5.3225,3.4796,5.4552,4.1099,3.8591,7.8379,3.4367,2.9742,10.695,2.637,10.623,5.3475,5.351,-0.6869,-1.6654,-2.9621,-1.8429,1.9756,-1.3453,-0.2508,3.9788,-4.4012,-0.4625,7.7208,-8.058,7.986,-5.2755,0.0035,a-15
13.6654,12.3427,9.2154,12.4347,14.1281,14.2204,9.662,14.3313,11.0762,10.3732,7.8144,4.7063,7.9628,6.2674,10.1462,5.9885,10.8775,4.914,11.0165,8.857,10.8715,10.1624,8.5052,5.3486,3.4583,5.3059,3.9538,3.7678,7.5685,3.3556,2.8927,10.4629,2.6032,10.6029,5.5982,5.5426,-0.7091,-1.6572,-3.1566,-1.8903,1.8476,-1.3521,-0.186,3.8007,-4.2129,-0.4629,7.5702,-7.8597,7.9997,-5.0047,-0.0556,a-16
13.7026,12.2934,9.0841,12.4741,14.2055,14.3221,9.5879,14.3302,11.2408,10.4055,7.6141,4.5678,7.7575,6.3786,10.2227,6.174,11.0167,4.8814,11.1148,8.6262,11.0763,10.2099,8.2819,5.1687,3.3997,5.2329,3.9087,3.7243,7.5807,3.3212,2.8878,10.9553,2.5106,10.9878,5.4649,5.2892,-0.8664,-1.928,-3.1132,-1.769,1.8332,-1.3242,-0.1844,3.8564,-4.2595,-0.4334,8.0675,-8.4447,8.4772,-5.5229,-0.1757,a-17
